mean 100 episode reward,episodes,steps,% time spent exploring
28.7,2410,31913,5
29.2,2411,31928,5
29.8,2412,31942,5
30.0,2413,31956,5
30.2,2414,31967,5
30.6,2415,31980,5
30.2,2416,31989,5
29.2,2417,31996,5
29.1,2418,32004,5
28.9,2419,32015,5
29.2,2420,32029,5
29.3,2421,32041,5
29.2,2422,32049,5
28.7,2423,32056,5
28.6,2424,32066,5
28.4,2425,32078,5
28.3,2426,32087,5
28.1,2427,32100,5
28.0,2428,32108,5
28.4,2429,32121,5
28.5,2430,32134,5
28.5,2431,32143,5
28.4,2432,32156,5
28.2,2433,32169,5
27.9,2434,32178,5
27.6,2435,32185,5
27.3,2436,32194,5
26.8,2437,32203,5
26.9,2438,32212,5
27.6,2439,32226,4
26.9,2440,32235,4
27.2,2441,32249,4
27.4,2442,32263,4
27.4,2443,32272,4
27.2,2444,32282,4
26.8,2445,32289,4
26.5,2446,32301,4
26.3,2447,32309,4
26.1,2448,32316,4
26.3,2449,32328,4
26.0,2450,32337,4
25.8,2451,32348,4
25.8,2452,32356,4
26.0,2453,32366,4
26.2,2454,32378,4
26.2,2455,32390,4
25.9,2456,32401,4
26.0,2457,32411,4
26.0,2458,32422,4
25.9,2459,32436,4
25.6,2460,32443,4
25.4,2461,32452,4
24.7,2462,32460,4
24.6,2463,32472,4
24.4,2464,32480,4
24.7,2465,32493,4
24.3,2466,32501,4
24.0,2467,32510,4
23.7,2468,32520,4
23.8,2469,32529,4
23.6,2470,32538,4
23.5,2471,32549,4
23.4,2472,32559,4
23.1,2473,32566,4
22.7,2474,32573,4
22.5,2475,32586,4
22.4,2476,32599,4
22.9,2477,32612,4
23.1,2478,32624,4
23.2,2479,32635,4
23.8,2480,32649,4
23.5,2481,32659,4
23.6,2482,32668,4
23.5,2483,32678,4
23.6,2484,32688,4
23.7,2485,32700,4
23.4,2486,32709,4
23.5,2487,32723,4
23.5,2488,32731,4
23.7,2489,32745,4
23.9,2490,32757,4
24.0,2491,32771,4
23.7,2492,32779,4
23.8,2493,32791,4
23.7,2494,32802,4
24.3,2495,32817,4
24.2,2496,32831,4
24.2,2497,32841,4
24.2,2498,32852,4
23.9,2499,32864,4
23.6,2500,32875,4
23.9,2501,32887,4
23.8,2502,32894,4
23.9,2503,32905,4
23.5,2504,32914,4
23.2,2505,32923,4
23.0,2506,32934,4
23.0,2507,32943,4
23.3,2508,32954,4
23.1,2509,32964,4
22.8,2510,32971,4
22.2,2511,32981,4
21.7,2512,32990,4
21.4,2513,33002,4
21.5,2514,33014,4
21.3,2515,33025,4
21.5,2516,33036,4
21.8,2517,33048,4
22.3,2518,33063,4
22.3,2519,33073,4
21.9,2520,33085,4
21.5,2521,33092,4
21.9,2522,33105,4
22.3,2523,33119,4
22.5,2524,33131,4
22.8,2525,33145,4
23.3,2526,33160,4
22.9,2527,33168,4
23.0,2528,33178,4
22.7,2529,33188,4
22.6,2530,33198,4
22.8,2531,33209,4
22.5,2532,33218,4
22.3,2533,33227,4
22.3,2534,33235,4
22.6,2535,33247,4
23.0,2536,33262,4
22.9,2537,33269,4
23.0,2538,33279,4
22.5,2539,33289,4
22.5,2540,33296,4
21.8,2541,33302,4
21.3,2542,33309,4
21.2,2543,33317,4
21.5,2544,33330,4
21.7,2545,33340,4
21.7,2546,33351,4
22.2,2547,33365,4
22.5,2548,33376,4
22.1,2549,33384,4
22.3,2550,33396,4
22.7,2551,33410,4
23.3,2552,33424,4
23.5,2553,33436,4
23.3,2554,33447,4
23.0,2555,33455,4
23.1,2556,33468,4
23.8,2557,33483,4
23.8,2558,33495,4
23.6,2559,33508,4
24.2,2560,33522,4
24.2,2561,33532,4
24.5,2562,33544,4
24.6,2563,33556,4
24.6,2564,33564,4
24.1,2565,33571,4
24.7,2566,33585,4
24.7,2567,33596,4
24.9,2568,33607,4
25.1,2569,33618,4
25.0,2570,33626,4
24.9,2571,33634,4
25.0,2572,33645,4
25.0,2573,33654,4
25.2,2574,33665,4
25.2,2575,33677,4
24.9,2576,33688,4
24.7,2577,33699,4
24.7,2578,33711,4
24.7,2579,33723,4
24.2,2580,33733,4
24.1,2581,33742,4
24.5,2582,33757,4
24.4,2583,33765,4
24.9,2584,33779,4
25.0,2585,33791,4
25.2,2586,33803,4
25.0,2587,33812,4
25.3,2588,33824,4
24.8,2589,33833,4
24.7,2590,33843,4
24.1,2591,33851,4
24.3,2592,33861,4
23.8,2593,33868,4
23.6,2594,33877,4
22.9,2595,33883,4
22.8,2596,33895,4
22.6,2597,33901,4
22.4,2598,33909,4
22.2,2599,33920,4
22.4,2600,33931,4
22.4,2601,33944,4
22.4,2602,33952,4
22.8,2603,33966,4
23.0,2604,33977,4
23.1,2605,33989,4
22.9,2606,33997,4
22.9,2607,34008,4
23.3,2608,34022,4
23.6,2609,34040,4
23.8,2610,34051,4
24.2,2611,34065,4
24.3,2612,34075,4
24.2,2613,34088,4
24.6,2614,34103,4
24.4,2615,34110,4
24.3,2616,34120,4
24.3,2617,34132,4
24.0,2618,34143,4
24.3,2619,34156,4
24.3,2620,34167,4
24.3,2621,34174,4
23.9,2622,34182,4
23.8,2623,34194,4
24.1,2624,34209,4
23.5,2625,34218,4
23.3,2626,34230,4
23.4,2627,34240,4
23.6,2628,34253,4
24.0,2629,34268,4
24.0,2630,34278,4
23.7,2631,34285,4
23.7,2632,34295,4
24.1,2633,34308,4
24.3,2634,34319,4
24.4,2635,34333,4
24.3,2636,34344,4
24.4,2637,34353,4
24.3,2638,34364,4
24.5,2639,34375,4
24.7,2640,34386,4
24.8,2641,34395,4
25.0,2642,34405,4
25.4,2643,34420,4
25.4,2644,34432,4
25.9,2645,34448,4
26.0,2646,34459,4
25.4,2647,34466,4
25.6,2648,34480,4
26.1,2649,34493,4
26.6,2650,34508,4
26.8,2651,34523,4
26.4,2652,34535,4
26.5,2653,34548,4
26.7,2654,34560,4
26.9,2655,34571,4
26.7,2656,34579,4
26.1,2657,34589,4
25.9,2658,34596,4
25.8,2659,34607,4
25.2,2660,34615,4
25.6,2661,34629,4
25.3,2662,34637,4
25.5,2663,34650,4
25.5,2664,34657,4
25.7,2665,34667,4
25.4,2666,34679,4
25.7,2667,34693,4
26.2,2668,34709,4
26.3,2669,34722,4
26.4,2670,34732,4
26.4,2671,34743,4
26.4,2672,34754,4
26.4,2673,34762,4
26.5,2674,34774,4
26.5,2675,34787,4
26.7,2676,34800,4
26.5,2677,34807,4
26.6,2678,34820,4
26.9,2679,34835,4
26.8,2680,34844,4
27.2,2681,34857,4
26.7,2682,34865,4
27.2,2683,34879,4
27.2,2684,34894,4
27.8,2685,34909,4
27.5,2686,34918,4
27.8,2687,34930,4
27.5,2688,34938,4
27.6,2689,34948,4
27.4,2690,34956,4
27.4,2691,34965,4
27.5,2692,34976,4
27.9,2693,34988,4
27.9,2694,34998,4
27.9,2695,35004,4
27.8,2696,35015,4
27.9,2697,35023,4
27.9,2698,35030,4
28.2,2699,35042,4
28.2,2700,35053,4
28.3,2701,35065,4
28.6,2702,35077,4
28.0,2703,35085,4
28.1,2704,35097,4
28.3,2705,35111,4
28.3,2706,35120,4
28.5,2707,35132,4
27.9,2708,35139,4
28.3,2709,35155,4
28.6,2710,35168,4
28.2,2711,35179,4
28.4,2712,35191,4
28.2,2713,35200,4
27.9,2714,35213,4
27.9,2715,35221,4
28.0,2716,35232,4
27.8,2717,35243,4
27.9,2718,35255,4
27.9,2719,35268,4
28.0,2720,35280,4
28.3,2721,35293,4
28.9,2722,35308,4
28.9,2723,35320,4
28.3,2724,35327,4
28.6,2725,35340,4
28.3,2726,35347,4
29.0,2727,35362,4
28.8,2728,35372,4
28.5,2729,35383,4
28.3,2730,35390,4
28.7,2731,35403,4
29.1,2732,35417,4
28.9,2733,35429,4
29.1,2734,35442,4
28.8,2735,35453,4
28.6,2736,35460,4
28.6,2737,35471,4
28.6,2738,35479,4
28.3,2739,35486,4
28.7,2740,35502,4
29.1,2741,35515,4
29.1,2742,35526,4
28.8,2743,35536,4
29.0,2744,35550,4
28.4,2745,35560,4
28.2,2746,35569,4
28.3,2747,35579,4
27.9,2748,35588,4
27.8,2749,35601,4
27.6,2750,35616,4
27.3,2751,35629,4
27.5,2752,35642,4
27.0,2753,35650,4
27.2,2754,35664,4
27.3,2755,35676,4
27.3,2756,35685,4
27.2,2757,35694,4
27.4,2758,35705,4
27.4,2759,35716,4
27.4,2760,35724,4
27.3,2761,35737,4
27.3,2762,35748,4
27.2,2763,35760,4
27.8,2764,35774,4
28.5,2765,35789,4
28.9,2766,35806,4
28.5,2767,35815,4
27.8,2768,35822,4
27.8,2769,35834,4
28.0,2770,35847,4
28.3,2771,35859,4
28.3,2772,35872,4
28.4,2773,35885,4
28.6,2774,35898,4
28.4,2775,35910,4
28.1,2776,35919,4
28.4,2777,35931,4
28.1,2778,35939,4
28.0,2779,35952,4
28.3,2780,35964,4
28.2,2781,35976,4
28.3,2782,35987,4
28.1,2783,35999,4
27.5,2784,36006,4
27.2,2785,36021,4
27.2,2786,36028,4
27.6,2787,36043,4
27.6,2788,36051,4
27.7,2789,36064,4
27.7,2790,36072,4
27.7,2791,36079,4
27.9,2792,36092,4
27.8,2793,36102,4
27.9,2794,36113,4
27.9,2795,36122,4
27.8,2796,36133,4
27.8,2797,36141,4
28.1,2798,36153,4
28.4,2799,36167,4
28.9,2800,36182,4
28.8,2801,36194,4
28.6,2802,36202,4
28.7,2803,36214,4
28.5,2804,36224,4
28.2,2805,36231,4
28.2,2806,36240,4
28.2,2807,36252,4
28.4,2808,36263,4
27.8,2809,36275,4
27.5,2810,36285,4
27.7,2811,36297,4
27.8,2812,36310,4
27.9,2813,36321,4
27.5,2814,36329,4
27.6,2815,36340,4
27.5,2816,36350,4
27.6,2817,36361,4
27.4,2818,36369,4
27.5,2819,36383,4
27.9,2820,36398,4
28.1,2821,36411,4
27.4,2822,36418,4
27.5,2823,36430,4
28.0,2824,36444,4
27.6,2825,36452,4
28.4,2826,36467,4
27.9,2827,36479,4
27.9,2828,36489,4
27.7,2829,36498,4
28.0,2830,36509,4
27.8,2831,36520,4
27.7,2832,36532,4
27.6,2833,36543,4
27.2,2834,36550,4
27.1,2835,36560,4
27.2,2836,36569,4
27.1,2837,36576,4
27.6,2838,36589,4
27.7,2839,36598,4
27.0,2840,36606,4
26.8,2841,36617,4
26.9,2842,36629,4
27.1,2843,36642,4
26.9,2844,36654,4
27.0,2845,36666,4
27.0,2846,36674,3
27.1,2847,36684,3
27.2,2848,36696,3
27.1,2849,36708,3
27.3,2850,36723,3
27.0,2851,36733,3
27.2,2852,36747,3
27.5,2853,36759,3
27.3,2854,36771,3
27.4,2855,36784,3
27.3,2856,36791,3
27.6,2857,36803,3
27.9,2858,36816,3
27.8,2859,36827,3
28.3,2860,36840,3
28.2,2861,36852,3
28.3,2862,36864,3
28.0,2863,36871,3
27.9,2864,36884,3
27.0,2865,36893,3
26.6,2866,36907,3
26.6,2867,36915,3
27.0,2868,36927,3
26.6,2869,36934,3
26.8,2870,36947,3
26.7,2871,36958,3
26.4,2872,36966,3
26.7,2873,36978,3
26.4,2874,36988,3
26.3,2875,36998,3
26.8,2876,37012,3
26.8,2877,37025,3
27.0,2878,37040,3
27.0,2879,37054,3
27.1,2880,37069,3
27.0,2881,37079,3
26.8,2882,37087,3
26.9,2883,37100,3
27.1,2884,37112,3
27.2,2885,37126,3
27.4,2886,37137,3
26.7,2887,37145,3
27.6,2888,37161,3
27.7,2889,37174,3
27.9,2890,37185,3
27.9,2891,37193,3
28.0,2892,37206,3
28.3,2893,37219,3
28.2,2894,37229,3
28.4,2895,37240,3
28.3,2896,37247,3
28.3,2897,37255,3
28.0,2898,37263,3
27.3,2899,37270,3
26.9,2900,37281,3
26.9,2901,37295,3
27.3,2902,37308,3
27.6,2903,37323,3
28.1,2904,37337,3
28.2,2905,37346,3
28.2,2906,37354,3
28.1,2907,37364,3
28.4,2908,37378,3
28.1,2909,37387,3
28.3,2910,37399,3
28.2,2911,37412,3
27.7,2912,37417,3
27.8,2913,37428,3
28.0,2914,37439,3
28.1,2915,37450,3
27.9,2916,37457,3
28.0,2917,37467,3
28.0,2918,37477,3
27.4,2919,37485,3
27.3,2920,37500,3
27.0,2921,37511,3
27.3,2922,37523,3
27.3,2923,37536,3
27.0,2924,37547,3
27.4,2925,37563,3
26.6,2926,37570,3
26.6,2927,37582,3
26.8,2928,37594,3
27.0,2929,37605,3
26.9,2930,37615,3
27.3,2931,37628,3
27.0,2932,37637,3
27.0,2933,37648,3
27.1,2934,37658,3
27.1,2935,37668,3
27.1,2936,37678,3
27.3,2937,37688,3
27.0,2938,37701,3
27.1,2939,37711,3
27.3,2940,37721,3
27.2,2941,37731,3
27.0,2942,37740,3
26.9,2943,37751,3
27.0,2944,37764,3
26.8,2945,37771,3
26.7,2946,37778,3
26.8,2947,37788,3
26.6,2948,37795,3
26.4,2949,37806,3
25.7,2950,37814,3
25.6,2951,37822,3
25.2,2952,37831,3
24.9,2953,37840,3
24.6,2954,37849,3
24.3,2955,37859,3
24.5,2956,37870,3
24.4,2957,37880,3
23.9,2958,37888,3
24.6,2959,37903,3
24.4,2960,37917,3
24.3,2961,37928,3
24.1,2962,37935,3
24.1,2963,37942,3
23.7,2964,37950,3
24.1,2965,37963,3
23.9,2966,37972,3
23.9,2967,37982,3
23.6,2968,37991,3
24.2,2969,38005,3
23.8,2970,38013,3
23.8,2971,38024,3
23.9,2972,38033,3
24.0,2973,38046,3
23.9,2974,38058,3
24.0,2975,38069,3
23.7,2976,38081,3
23.7,2977,38092,3
23.5,2978,38105,3
23.9,2979,38120,3
24.1,2980,38136,3
24.0,2981,38145,3
24.6,2982,38159,3
24.2,2983,38169,3
24.2,2984,38180,3
23.6,2985,38187,3
23.8,2986,38200,3
23.7,2987,38206,3
22.9,2988,38216,3
22.8,2989,38228,3
22.6,2990,38236,3
22.8,2991,38247,3
22.6,2992,38258,3
22.6,2993,38272,3
22.8,2994,38284,3
22.6,2995,38294,3
22.7,2996,38302,3
22.6,2997,38309,3
22.7,2998,38320,3
22.8,2999,38330,3
22.6,3000,38338,3
22.6,3001,38351,3
22.2,3002,38358,3
21.7,3003,38365,3
21.2,3004,38375,3
21.3,3005,38385,3
21.8,3006,38399,3
21.7,3007,38408,3
21.4,3008,38420,3
21.5,3009,38430,3
21.7,3010,38443,3
21.7,3011,38455,3
22.0,3012,38467,3
21.7,3013,38474,3
21.8,3014,38486,3
22.0,3015,38500,3
22.3,3016,38512,3
22.4,3017,38523,3
22.6,3018,38535,3
22.5,3019,38541,3
22.2,3020,38552,3
22.0,3021,38560,3
22.0,3022,38572,3
21.8,3023,38579,3
21.9,3024,38592,3
22.1,3025,38606,3
22.4,3026,38618,3
22.4,3027,38630,3
22.5,3028,38643,3
22.8,3029,38658,3
23.6,3030,38674,3
23.5,3031,38688,3
23.5,3032,38698,3
23.3,3033,38707,3
23.6,3034,38719,3
23.7,3035,38730,3
23.6,3036,38737,3
23.5,3037,38745,3
23.3,3038,38754,3
23.5,3039,38768,3
23.5,3040,38780,3
23.9,3041,38794,3
24.0,3042,38804,3
24.1,3043,38816,3
23.8,3044,38827,3
24.0,3045,38837,3
24.4,3046,38850,3
24.6,3047,38862,3
24.8,3048,38873,3
25.0,3049,38886,3
25.2,3050,38898,3
25.5,3051,38910,3
25.5,3052,38919,3
25.8,3053,38931,3
26.3,3054,38945,3
26.4,3055,38955,3
26.3,3056,38966,3
26.4,3057,38978,3
26.4,3058,38985,3
25.9,3059,38997,3
25.9,3060,39008,3
26.4,3061,39023,3
26.6,3062,39034,3
26.7,3063,39042,3
27.2,3064,39056,3
26.9,3065,39066,3
27.1,3066,39077,3
27.0,3067,39084,3
27.0,3068,39094,3
26.7,3069,39105,3
27.0,3070,39117,3
27.2,3071,39129,3
27.4,3072,39141,3
27.1,3073,39152,3
27.1,3074,39160,3
26.9,3075,39167,3
26.7,3076,39177,3
26.9,3077,39190,3
27.0,3078,39201,3
26.6,3079,39212,3
25.9,3080,39219,3
26.0,3081,39229,3
25.5,3082,39237,3
25.6,3083,39248,3
25.9,3084,39262,3
26.0,3085,39272,3
26.0,3086,39285,3
26.5,3087,39298,3
26.5,3088,39308,3
26.6,3089,39322,3
27.0,3090,39334,3
27.3,3091,39349,3
27.5,3092,39362,3
27.1,3093,39372,3
27.1,3094,39384,3
27.5,3095,39397,3
27.5,3096,39405,3
27.8,3097,39417,3
28.1,3098,39430,3
28.2,3099,39441,3
28.4,3100,39452,3
28.4,3101,39465,3
28.7,3102,39476,3
28.8,3103,39485,3
28.7,3104,39494,3
29.0,3105,39507,3
28.8,3106,39519,3
28.7,3107,39526,3
28.5,3108,39536,3
28.7,3109,39549,3
28.7,3110,39562,3
28.8,3111,39575,3
28.5,3112,39582,3
29.3,3113,39597,3
29.3,3114,39610,3
29.2,3115,39622,3
28.9,3116,39631,3
29.3,3117,39645,3
29.3,3118,39657,3
29.4,3119,39666,3
29.1,3120,39674,3
29.8,3121,39690,3
29.9,3122,39702,3
29.9,3123,39711,3
30.1,3124,39725,3
30.0,3125,39742,3
29.9,3126,39754,3
30.3,3127,39768,3
29.9,3128,39777,3
29.8,3129,39790,3
28.9,3130,39798,3
28.6,3131,39807,3
28.6,3132,39815,3
28.8,3133,39827,3
28.6,3134,39837,3
28.5,3135,39848,3
28.6,3136,39858,3
28.9,3137,39870,3
28.9,3138,39879,3
28.8,3139,39890,3
28.8,3140,39900,3
28.8,3141,39913,3
28.7,3142,39922,3
29.0,3143,39936,3
29.1,3144,39948,3
29.1,3145,39957,3
28.9,3146,39969,3
28.7,3147,39978,3
28.6,3148,39986,3
28.3,3149,39997,3
28.3,3150,40007,3
28.0,3151,40016,3
28.1,3152,40026,3
27.8,3153,40036,3
27.9,3154,40050,3
28.1,3155,40062,3
28.1,3156,40073,3
27.9,3157,40081,3
28.4,3158,40094,3
28.4,3159,40107,3
28.7,3160,40120,3
28.4,3161,40133,3
28.7,3162,40148,3
28.7,3163,40157,3
28.3,3164,40167,3
28.3,3165,40177,3
28.7,3166,40191,3
28.9,3167,40203,3
29.1,3168,40215,3
29.0,3169,40226,3
28.8,3170,40236,3
29.0,3171,40250,3
29.0,3172,40262,3
29.1,3173,40273,3
29.2,3174,40284,3
29.6,3175,40296,3
29.5,3176,40304,3
29.3,3177,40315,3
29.4,3178,40327,3
29.3,3179,40338,3
29.9,3180,40352,3
30.1,3181,40367,3
30.2,3182,40377,3
30.5,3183,40390,3
30.3,3184,40402,3
30.4,3185,40413,3
30.2,3186,40424,3
30.1,3187,40436,3
29.9,3188,40443,3
29.5,3189,40452,3
29.4,3190,40463,3
28.8,3191,40470,3
28.9,3192,40485,3
28.9,3193,40496,3
28.9,3194,40508,3
28.8,3195,40520,3
28.9,3196,40530,3
28.8,3197,40541,3
28.8,3198,40554,3
28.8,3199,40565,3
29.1,3200,40579,3
28.9,3201,40590,3
28.9,3202,40601,3
28.9,3203,40611,3
29.1,3204,40624,3
29.0,3205,40636,3
28.7,3206,40643,3
28.8,3207,40654,3
28.9,3208,40665,3
28.7,3209,40675,3
28.3,3210,40683,3
28.0,3211,40692,3
28.5,3212,40706,3
27.9,3213,40716,3
27.9,3214,40728,3
27.6,3215,40736,3
27.7,3216,40746,3
27.4,3217,40758,3
27.1,3218,40769,3
27.1,3219,40776,3
27.2,3220,40786,3
26.5,3221,40794,3
26.2,3222,40803,3
26.3,3223,40814,3
25.8,3224,40822,3
25.4,3225,40833,3
25.2,3226,40840,3
24.8,3227,40850,3
25.0,3228,40862,3
24.6,3229,40871,3
24.8,3230,40882,3
25.2,3231,40896,3
25.5,3232,40908,3
25.2,3233,40916,3
25.3,3234,40927,3
25.2,3235,40936,3
25.1,3236,40943,3
24.8,3237,40951,3
25.2,3238,40965,3
25.4,3239,40978,3
25.8,3240,40993,3
25.6,3241,41005,3
25.7,3242,41016,3
25.4,3243,41027,3
25.4,3244,41039,3
26.1,3245,41054,3
26.1,3246,41065,3
26.4,3247,41078,3
26.7,3248,41090,3
26.8,3249,41101,3
26.6,3250,41110,3
26.6,3251,41117,2
26.8,3252,41131,2
26.8,3253,41139,2
26.3,3254,41147,2
26.0,3255,41156,2
26.3,3256,41169,2
26.3,3257,41177,2
26.2,3258,41190,2
26.1,3259,41203,2
26.1,3260,41215,2
25.9,3261,41227,2
25.8,3262,41240,2
25.8,3263,41249,2
25.9,3264,41261,2
26.6,3265,41276,2
26.3,3266,41288,2
26.2,3267,41298,2
26.4,3268,41311,2
26.4,3269,41322,2
26.7,3270,41335,2
26.1,3271,41342,2
25.9,3272,41354,2
26.1,3273,41367,2
25.9,3274,41375,2
25.5,3275,41381,2
25.7,3276,41392,2
26.0,3277,41406,2
26.0,3278,41418,2
26.0,3279,41429,2
25.6,3280,41439,2
25.7,3281,41452,2
25.7,3282,41462,2
25.2,3283,41470,2
25.0,3284,41480,2
24.8,3285,41489,2
24.7,3286,41499,2
24.7,3287,41510,2
24.7,3288,41518,2
24.7,3289,41526,2
24.5,3290,41533,2
25.1,3291,41548,2
25.0,3292,41561,2
25.0,3293,41571,2
24.8,3294,41580,2
24.6,3295,41590,2
24.7,3296,41601,2
24.7,3297,41612,2
24.4,3298,41622,2
24.8,3299,41636,2
24.7,3300,41649,2
24.7,3301,41662,2
24.6,3302,41674,2
24.6,3303,41684,2
24.7,3304,41696,2
24.8,3305,41709,2
25.3,3306,41722,2
25.4,3307,41733,2
25.3,3308,41743,2
25.8,3309,41757,2
25.8,3310,41764,2
25.9,3311,41775,2
25.6,3312,41786,2
25.9,3313,41800,2
25.7,3314,41807,2
26.2,3315,41821,2
26.3,3316,41833,2
26.1,3317,41840,2
26.4,3318,41853,2
26.9,3319,41866,2
26.9,3320,41877,2
27.4,3321,41892,2
27.3,3322,41899,2
27.8,3323,41913,2
28.0,3324,41924,2
28.3,3325,41937,2
28.5,3326,41949,2
28.8,3327,41962,2
28.8,3328,41974,2
28.9,3329,41985,2
29.0,3330,41998,2
28.7,3331,42010,2
28.9,3332,42023,2
29.3,3333,42036,2
29.7,3334,42050,2
29.7,3335,42060,2
30.1,3336,42072,2
30.0,3337,42079,2
29.9,3338,42092,2
29.7,3339,42103,2
29.6,3340,42116,2
29.5,3341,42127,2
29.7,3342,42141,2
29.6,3343,42152,2
29.8,3344,42165,2
29.2,3345,42175,2
29.6,3346,42190,2
29.5,3347,42202,2
30.2,3348,42218,2
30.0,3349,42226,2
30.3,3350,42239,2
30.5,3351,42249,2
30.4,3352,42261,2
31.0,3353,42275,2
31.2,3354,42287,2
31.1,3355,42295,2
30.8,3356,42306,2
31.1,3357,42317,2
31.2,3358,42332,2
30.9,3359,42340,2
31.1,3360,42354,2
30.9,3361,42364,2
30.5,3362,42372,2
30.7,3363,42382,2
30.5,3364,42393,2
30.2,3365,42406,2
30.2,3366,42418,2
30.0,3367,42425,2
29.8,3368,42436,2
29.6,3369,42444,2
29.4,3370,42455,2
29.5,3371,42463,2
29.5,3372,42475,2
29.3,3373,42486,2
29.6,3374,42497,2
29.8,3375,42507,2
30.1,3376,42522,2
29.8,3377,42534,2
29.9,3378,42547,2
29.9,3379,42558,2
30.1,3380,42570,2
30.4,3381,42585,2
30.3,3382,42593,2
30.8,3383,42606,2
31.0,3384,42618,2
31.0,3385,42628,2
30.9,3386,42635,2
30.8,3387,42645,2
31.1,3388,42657,2
31.6,3389,42672,2
32.0,3390,42685,2
31.4,3391,42694,2
30.8,3392,42702,2
30.6,3393,42704,2
30.4,3394,42707,2
30.1,3395,42712,2
29.9,3396,42717,2
29.5,3397,42719,2
29.3,3398,42725,2
60.8,3399,42727,2
